,track_name,artist_name,release_date,id_track,popularity,genero
204,Cover Me In Sunshine,"P!nk, Willow Sage Hart",2021-02-12,6Tio0ZoDeSQnI7EBAqWer2,66,pop
205,Killshot - Slowed + Reverb,Magdalena Bay,2021-02-05,6pdyvJQkPkwo2WoDH7tFHO,68,pop
206,Fountains (with Tems),"Drake, Tems",2021-09-03,08XWh5c0BMyD1nKVxxl91z,65,pop
207,INVISIBLE,Duran Duran,2021-10-22,51EpFns3CG9taCMQz6XDom,65,pop
208,Ghost,Justin Bieber,2021-03-19,5dPz35akJjPqb17yeqNwqH,66,pop
209,Line of Fire,José González,2021-09-17,1I6LFohPBMnEu9CXamGCwY,57,pop
210,Dealer,Lana Del Rey,2021-10-22,7iqQz931tn59mK6IZ3knRx,68,pop
211,夜に駆ける,YOASOBI,2021-01-06,6MCjmGYlw6mQVWRFVgBRvB,67,pop
212,0X1=LOVESONG (I Know I Love You) feat. Seori,"TOMORROW X TOGETHER, Seori",2021-05-31,1Z8TPHiKeCUyClxV6WTTIf,65,pop
213,I Must Apologise,PinkPantheress,2021-10-15,2rrq3SGYxk90xLx5fMmPhZ,69,pop
214,The Feels,TWICE,2021-11-12,308Ir17KlNdlrbVLHWhlLe,66,pop
215,Don't Start Now,Dua Lipa,2021-02-11,2FlcxnvybdwpaMmMhaRtSN,59,pop
216,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),"Taylor Swift, Chris Stapleton",2021-11-12,4CkgMiMqZ5JzW9iYXSTMTL,65,pop
217,Otra Baby,"Akim, Dalex, Beéle, Boza",2021-01-29,4f2nbpKWfnj7tNyL2Ihj9n,49,pop
218,怪物,YOASOBI,2021-12-01,2vjY3jGKElvqXoaGNEuYef,63,pop
219,U Are My High (with Future),"DJ Snake, Future",2021-12-03,0ITaSRuI0L1RNL7ZNYTTi7,69,pop
220,GOLDWING,Billie Eilish,2021-07-30,0FfqyjhB6Kspvit1oOo7ax,64,pop
221,JORDAN IV,Feid,2021-08-20,5ZyNCQmxZlYZfAHeJXTkI2,53,pop
222,COMMENT,Feid,2021-12-17,4cjmzyooA8MkQAKrfESAoo,53,pop
223,Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat",2021-09-03,2BcMwX1MPV6ZHP4tUT9uq6,72,pop
224,Le temps,Tayc,2021-02-26,6yIh43XrY4Mc5xOxeagVhp,64,pop
225,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,2021-11-12,3z6XUommYDWPHeFhmhhT6j,66,pop
226,Still Sleepless,"D.O.D, Carla Monroe",2021-09-17,4vyG9ZhHT8MKJE5mTICMFC,69,pop
227,Sometimes (Backwood),Gigi Perez,2021-02-05,1ElGmhauttS9p7LwmHG9uM,68,pop
228,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",2021-09-03,0k1WUmIRnG3xU6fvvDVfRG,69,pop
229,Champagne Poetry,Drake,2021-09-03,2HSmyk2qMN8WQjuGhaQgCk,67,pop
230,Need It (feat. YoungBoy Never Broke Again),"Migos, YoungBoy Never Broke Again",2021-06-11,1cMMVJ4FDqhCci9efd1BU6,69,pop
231,"Santa, Can’t You Hear Me","Kelly Clarkson, Ariana Grande",2021-10-15,2O3MQ6H3gjrIWDcpeTrikT,64,pop
232,EL PADRINO,Feid,2021-08-20,0zWkVCi9eFjcVAM839IkCZ,52,pop
233,Abu Simbel,"WhoMadeWho, Rampa",2021-03-04,1Y3yJHrBkkfj3GZKv1MVhF,59,pop
234,Amoeba,Clairo,2021-07-16,0HAqq2GcQKyi3s87GuN7jU,69,pop
235,残響散歌,Aimer,2021-12-06,7v8wKvNQQIxkugCFFjrkaO,63,pop
236,Remember (with David Guetta),"Becky Hill, David Guetta",2021-08-27,6feiJqgHqeSvkGUzf11AYs,62,pop
237,Stevie Doesn't Wonder,Hotel Ugly,2021-12-07,7BgyWwbbybJr2IbQoI1gzH,68,pop
