,track_name,artist_name,release_date,id_track,popularity,genero
118,Feel Your Weight - Poolside Remix,"Rhye, Poolside",2018-11-16,1hgX0ZmmP7IRRjUFCIBrnQ,58,indie
119,4EVER,Clairo,2018-04-27,5mIOsPuQdXchVY0jB5NO9Q,71,indie
120,Diria Que Eres Tu,Joan Dausà,2018-04-13,2ha0GdiJNpVPCEOiBUZp4I,32,indie
121,Del río,Ed Maverick,2018-03-02,2G3ud9WTxl6uYRG75X6Ib0,62,indie
122,Basics in Behavior (feat. Or3o) - Blue Version,"The Living Tombstone, OR3O",2018-07-05,4qld5YulAobGzvI1F0Bo8t,61,indie
123,PURPURA,WOS,2018-08-17,3npVUK2S6JXGkgJ4jnMULz,50,indie
124,Happy Man,Jungle,2018-09-14,1oSDiyNMslJoTCfUZBHNP2,59,indie
125,Duele,"Dorian, León Larregui",2018-05-25,6bO82kZU0kGZFJJqbJvhED,45,indie
126,Tired,beabadoobee,2018-12-07,6F5mZpEEjhsAW8UEqbIpz1,70,indie
127,Harvey,Her's,2018-08-24,1zFbBrZmJr1Z49HYe84dBg,67,indie
128,La Felicidad,IZARO,2018-01-19,2uQiQcMsm8XyL94Mcnem6H,33,indie
129,The Bug Collector,Haley Heynderickx,2018-03-02,5nVE45ithgyVocZp5XLAk6,64,indie
130,Dirty Love,Mt. Joy,2018-03-02,6bON0csSf7G4LDsUrBwQ54,68,indie
131,Put It on Me,Matt Maeson,2018-04-27,7tySfDFfBiCjraLdoy6In5,61,indie
